timestamp,validator,slot
2023-05-13,wex exchange,4
2022-12-23,Prysmatic Labs,4
2022-11-30,Prysmatic Labs,4
2022-12-24,Prysmatic Labs,4
2022-09-24,RockLogic GmbH,4
2022-09-18,RockLogic GmbH,4
2022-09-26,RockLogic GmbH,4
2023-03-21,everstake pool,4
2022-12-14,everstake pool,4
2023-02-28,everstake pool,4
2023-03-12,everstake pool,4
2023-01-11,everstake pool,4
2023-09-02,everstake pool,4
2022-12-03,everstake pool,4
2023-05-24,everstake pool,4
2022-09-17,everstake pool,4
2023-03-23,everstake pool,4
2023-02-02,everstake pool,4
2023-01-30,everstake pool,4
2022-11-21,everstake pool,4
2022-11-09,everstake pool,4
2023-03-30,everstake pool,4
2023-06-22,everstake pool,4
2023-01-22,everstake pool,4
2022-12-30,everstake pool,4
2022-11-20,everstake pool,4
2022-11-27,everstake pool,4
2022-10-19,everstake pool,4
2023-04-11,everstake pool,4
2023-01-05,everstake pool,4
2023-06-23,everstake pool,4
2023-09-20,everstake pool,4
2022-10-01,everstake pool,4
2023-03-05,everstake pool,4
2022-10-10,everstake pool,4
2022-10-05,everstake pool,4
2022-11-14,everstake pool,4
2023-01-25,everstake pool,4
2023-05-21,everstake pool,4
2023-01-12,everstake pool,4
2023-09-16,everstake pool,4
2023-03-17,everstake pool,4
2023-01-17,everstake pool,4
2023-02-14,everstake pool,4
2022-12-25,everstake pool,4
2022-11-12,everstake pool,4
2022-09-25,everstake pool,4
2023-07-22,everstake pool,4
2022-12-20,everstake pool,4
2023-03-04,everstake pool,4
2023-02-08,cryptostake.com,4
2023-06-14,cryptostake.com,4
2022-12-17,cryptostake.com,4
2023-04-27,cryptostake.com,4
2023-03-06,cryptostake.com,4
2023-07-10,cryptostake.com,4
2023-03-02,cryptostake.com,4
2023-01-21,cryptostake.com,4
2023-02-21,cryptostake.com,4
2022-11-01,cryptostake.com,4
2023-06-18,cryptostake.com,4
2022-11-07,cryptostake.com,4
2023-02-23,cryptostake.com,4
2022-10-01,cryptostake.com,4
2023-06-26,cryptostake.com,4
2022-12-08,cryptostake.com,4
2023-09-14,cryptostake.com,4
2023-06-07,cryptostake.com,4
2023-09-11,cryptostake.com,4
2022-12-10,cryptostake.com,4
2022-11-04,cryptostake.com,4
2023-04-16,cryptostake.com,4
2023-03-27,cryptostake.com,4
2023-01-29,cryptostake.com,4
2023-09-09,cryptostake.com,4
2023-04-02,cryptostake.com,4
2023-03-01,cryptostake.com,4
2023-04-22,cryptostake.com,4
2023-06-30,cryptostake.com,4
2022-12-22,cryptostake.com,4
2022-12-15,cryptostake.com,4
2022-12-21,cryptostake.com,4
2022-12-05,cryptostake.com,4
2023-02-14,cryptostake.com,4
2023-04-20,cryptostake.com,4
2022-11-02,cryptostake.com,4
2023-05-04,cryptostake.com,4
2023-04-13,cryptostake.com,4
2022-10-08,cryptostake.com,4
2023-02-03,cryptostake.com,4
2022-10-12,cryptostake.com,4
2023-03-12,cryptostake.com,4
2023-09-12,cryptostake.com,4
2023-06-28,cryptostake.com,4
2023-06-02,cryptostake.com,4
2022-11-28,cryptostake.com,4
2023-01-02,cryptostake.com,4
2023-09-18,cryptostake.com,4
2023-04-10,cryptostake.com,4
2023-03-11,cryptostake.com,4
2022-09-29,cryptostake.com,4
2023-07-25,cryptostake.com,4
2023-05-09,cryptostake.com,4
2023-03-05,cryptostake.com,4
2022-12-05,stakewise solos,4
2022-09-17,stakewise solos,4
2023-03-26,stakewise solos,4
2023-01-02,stakewise solos,4
2023-02-24,stakewise solos,4
2022-12-03,stakewise solos,4
2023-09-04,stakewise solos,4
2022-10-08,stakewise solos,4
2023-03-05,stakewise solos,4
2022-11-15,stakewise solos,4
2023-06-06,stakewise solos,4
2023-05-19,stakewise solos,4
2023-08-25,stakewise solos,4
2022-11-20,stakewise solos,4
2023-04-11,stakewise solos,4
2023-04-25,stakewise solos,4
2022-10-03,stakewise solos,4
2023-01-18,stakewise solos,4
2022-11-24,stakewise solos,4
2022-10-27,stakewise solos,4
2022-09-19,stakewise solos,4
2022-09-21,stakewise solos,4
2023-04-01,stakewise solos,4
2023-02-04,stakewise solos,4
2023-04-08,stakewise solos,4
2023-02-02,stakewise solos,4
2022-11-05,stakewise solos,4
2023-02-15,stakewise solos,4
2022-10-01,stakewise solos,4
2022-11-23,stakewise solos,4
2022-12-20,stakewise solos,4
2022-12-15,stakewise solos,4
2023-03-09,stakewise solos,4
2022-11-26,stakewise solos,4
2023-02-25,stakewise solos,4
2022-10-11,stakewise solos,4
2023-02-08,stakewise solos,4
2023-01-14,stakewise solos,4
2023-05-14,stakewise solos,4
2022-09-23,CryptoManufaktur,4
2023-08-19,sigma prime team,4
2023-05-26,sigma prime team,4
2023-07-20,sigma prime team,4
2023-02-25,sigma prime team,4
2022-12-05,sigma prime team,4
2023-06-12,sigma prime team,4
2023-04-01,sigma prime team,4
2023-02-28,sigma prime team,4
2022-11-20,sigma prime team,4
2022-09-29,sigma prime team,4
2023-05-01,sigma prime team,4
2023-01-05,sigma prime team,4
2022-11-10,sigma prime team,4
2023-04-18,sigma prime team,4
2023-05-13,sigma prime team,4
2023-03-14,sigma prime team,4
2022-12-10,sigma prime team,4
2023-05-19,sigma prime team,4
2022-09-22,sigma prime team,4
2023-05-23,sigma prime team,4
2022-10-25,sigma prime team,4
2023-03-01,sigma prime team,4
2022-11-01,sigma prime team,4
2022-11-13,sigma prime team,4
2023-05-02,sigma prime team,4
2023-01-09,sigma prime team,4
2022-10-29,sigma prime team,4
2023-02-19,sigma prime team,4
2023-01-16,sigma prime team,4
2022-09-19,sigma prime team,4
2023-02-06,sigma prime team,4
2023-03-31,sigma prime team,4
2023-09-04,sigma prime team,4
2022-09-25,sigma prime team,4
2023-08-05,Anyblock Analytics,4
2023-08-03,Anyblock Analytics,4
2023-07-28,Anyblock Analytics,4
2023-01-04,Attestant (BVI) Limited,4
2023-01-02,Attestant (BVI) Limited,4
2022-12-27,Attestant (BVI) Limited,4
2023-01-11,Attestant (BVI) Limited,4
2023-01-07,Attestant (BVI) Limited,4
2023-05-30,,3
2023-05-12,,3
2023-07-27,stkr,3
2023-09-16,stkr,3
2023-01-23,cream,3
2023-03-19,cream,3
2023-03-15,cream,3
2023-03-05,cream,3
2023-07-06,rockx,3
2023-09-12,rockx,3
2023-08-06,rockx,3
2023-06-17,stafi,3
2022-12-13,stafi,3
2023-06-28,stafi,3
2023-01-01,stafi,3
2022-10-27,stafi,3
2023-06-06,stafi,3
2023-05-27,stafi,3
2023-04-03,stafi,3
2022-11-07,stafi,3
2023-03-08,stafi,3
2023-08-01,stafi,3
2023-07-28,stafi,3
2023-08-22,stafi,3
2023-07-27,stafi,3
2023-05-03,stafi,3
2022-12-20,stafi,3
2022-10-28,stafi,3
2023-04-24,stafi,3
2023-05-28,stafi,3
2023-01-19,stafi,3
2023-08-03,stafi,3
2023-05-12,stafi,3
2023-02-13,stafi,3
2023-09-15,stafi,3
2023-04-21,stafi,3
2023-01-18,stafi,3
2023-05-06,stafi,3
2023-08-31,stafi,3
2023-07-29,stafi,3
2022-12-25,stafi,3
2022-12-16,stafi,3
2023-06-16,stafi,3
2022-12-22,stafi,3
2023-06-15,stafi,3
2023-04-02,stafi,3
2022-10-29,stafi,3
2023-08-16,stafi,3
2023-02-16,stafi,3
2023-01-26,stafi,3
2023-05-10,stafi,3
2022-12-07,stafi,3
2023-02-28,stafi,3
2023-09-09,stafi,3
2023-07-13,stafi,3
2023-02-01,stafi,3
2022-10-31,stafi,3
2023-07-31,stafi,3
2023-08-10,stafi,3
2023-05-18,stafi,3
2022-11-24,stafi,3
2023-08-11,stafi,3
2023-09-18,stafi,3
2023-08-02,stafi,3
2023-07-09,stafi,3
2023-03-21,stafi,3
2022-11-04,stafi,3
2023-05-21,stafi,3
2023-06-22,stafi,3
2023-02-12,stafi,3
2023-09-10,stafi,3
2023-01-02,stafi,3
2023-06-19,swell,3
2023-06-18,swell,3
2023-06-12,swell,3
2023-05-17,swell,3
2023-05-22,swell,3
2023-07-21,swell,3
2023-07-15,swell,3
2023-07-03,swell,3
2023-05-23,swell,3
2023-07-07,swell,3
2023-05-28,swell,3
2023-06-04,bitpie,3
2023-05-03,bitpie,3
2023-08-06,bitpie,3
2023-06-15,bitpie,3
2023-05-16,bitpie,3
2023-07-22,bitpie,3
2023-09-17,bitpie,3
2023-06-12,bitpie,3
2023-09-02,bitpie,3
2023-05-13,bitpie,3
2023-05-01,bitpie,3
2023-06-19,bitpie,3
2023-07-09,bitpie,3
2023-08-28,bitpie,3
2023-06-13,bitpie,3
2023-09-04,bitpie,3
2023-09-14,bitpie,3
2023-09-03,bitpie,3
2023-08-19,bitpie,3
2023-07-11,bitpie,3
2023-09-19,bitpie,3
2023-08-02,bitpie,3
2023-07-20,bitpie,3
2023-07-21,bitpie,3
2023-06-01,bitpie,3
2023-09-11,kucoin,3
2023-08-12,kucoin,3
2023-03-13,kucoin,3
2023-09-21,kucoin,3
2023-07-15,kucoin,3
2023-04-08,piedao,3
2022-12-01,piedao,3
2022-10-14,bifrost,3
2023-02-25,bifrost,3
2023-04-16,bifrost,3
2023-05-02,bifrost,3
2022-12-18,bifrost,3
2023-05-14,bifrost,3
2022-11-15,bifrost,3
2023-03-09,bifrost,3
2022-12-16,bifrost,3
2023-02-07,bifrost,3
2022-09-16,bifrost,3
2023-04-01,bifrost,3
2023-01-31,bifrost,3
2022-11-02,bifrost,3
2022-12-19,bifrost,3
2022-12-29,bifrost,3
2022-10-27,bifrost,3
2022-10-31,bifrost,3
2022-10-08,bifrost,3
2022-12-20,bifrost,3
2022-11-21,bifrost,3
2022-12-05,bifrost,3
2022-10-19,bifrost,3
2022-09-19,bifrost,3
2023-01-22,bifrost,3
2023-04-24,bifrost,3
2022-12-17,bifrost,3
2023-03-29,bifrost,3
2022-10-02,bifrost,3
2022-11-29,bifrost,3
2023-01-21,bifrost,3
2022-09-15,bifrost,3
2023-02-18,bifrost,3
2023-04-25,bifrost,3
2023-01-12,bifrost,3
2023-01-10,harbour,3
2023-04-30,harbour,3
2023-06-14,harbour,3
2023-03-24,harbour,3
2022-12-28,harbour,3
2023-03-02,harbour,3
2023-09-08,harbour,3
2023-06-20,harbour,3
2023-09-19,harbour,3
2023-02-26,harbour,3
2023-05-21,harbour,3
2022-11-19,harbour,3
2023-03-08,harbour,3
2023-05-28,harbour,3
2023-08-27,harbour,3
2023-04-13,harbour,3
2023-04-16,harbour,3
2023-04-15,harbour,3
2022-10-26,harbour,3
2023-01-14,harbour,3
2022-12-16,harbour,3
2023-07-18,harbour,3
2022-12-05,harbour,3
2023-07-04,harbour,3
2022-12-13,harbour,3
2023-06-30,harbour,3
2022-12-23,harbour,3
2022-11-22,harbour,3
2023-05-09,harbour,3
2023-02-03,harbour,3
2023-08-09,harbour,3
2023-09-17,harbour,3
2022-12-29,harbour,3
2022-12-11,harbour,3
2022-12-30,harbour,3
2023-09-04,harbour,3
2023-03-18,harbour,3
2023-06-11,harbour,3
2023-01-22,harbour,3
2023-06-09,harbour,3
2023-07-28,harbour,3
2023-07-22,harbour,3
2023-04-27,harbour,3
2023-05-15,harbour,3
2022-11-29,harbour,3
2023-02-10,harbour,3
2023-02-08,harbour,3
2022-12-18,harbour,3
2023-05-16,harbour,3
2023-07-16,harbour,3
2022-12-17,harbour,3
2023-06-28,harbour,3
2023-01-19,harbour,3
2022-11-06,harbour,3
2022-11-11,harbour,3
2023-01-07,harbour,3
2023-03-17,harbour,3
2023-05-13,harbour,3
2023-08-18,harbour,3
2023-04-11,harbour,3
2023-02-07,harbour,3
2023-05-17,harbour,3
2023-03-20,harbour,3
2022-11-24,harbour,3
2023-04-29,harbour,3
2023-02-12,harbour,3
2023-07-02,harbour,3
2023-03-11,harbour,3
2022-12-06,harbour,3
2022-11-27,harbour,3
2023-04-05,harbour,3
2023-07-20,harbour,3
2023-04-09,p2p.org,3
2023-04-07,p2p.org,3
2023-04-11,p2p.org,3
2023-04-12,p2p.org,3
2023-08-30,bitfinex,3
2023-04-21,bitfinex,3
2023-06-12,bitfinex,3
2023-07-28,bitfinex,3
2023-05-26,bitfinex,3
2023-06-05,bitfinex,3
2023-01-28,bitfinex,3
2023-07-15,bitfinex,3
2023-08-10,bitfinex,3
2023-04-28,bitfinex,3
2023-07-11,bitfinex,3
2023-09-12,bitfinex,3
2023-09-18,bitfinex,3
2023-08-11,bitfinex,3
2023-08-31,node dao,3
2023-06-24,node dao,3
2023-07-31,node dao,3
2023-05-21,node dao,3
2023-08-19,node dao,3
2023-07-24,node dao,3
2023-06-19,node dao,3
2023-08-24,node dao,3
2023-07-02,node dao,3
2023-09-11,node dao,3
2023-08-01,node dao,3
2023-09-12,node dao,3
2023-07-27,node dao,3
2023-06-06,node dao,3
2023-05-28,node dao,3
2023-09-06,node dao,3
2023-07-06,node dao,3
2023-05-31,node dao,3
2023-06-20,node dao,3
2023-06-30,node dao,3
2023-08-04,node dao,3
2023-09-01,node dao,3
2023-09-04,node dao,3
2023-03-13,poloniex,3
2022-10-23,poloniex,3
2023-07-31,poloniex,3
2023-03-20,poloniex,3
2023-07-04,poloniex,3
2023-08-30,poloniex,3
2023-08-25,poloniex,3
2023-08-08,poloniex,3
2022-12-10,poloniex,3
2023-08-19,poloniex,3
2023-06-13,poloniex,3
2023-04-02,poloniex,3
2023-07-21,poloniex,3
2023-09-07,poloniex,3
2023-03-12,poloniex,3
2023-05-03,poloniex,3
2022-09-30,poloniex,3
2023-07-15,poloniex,3
2023-02-22,poloniex,3
2023-08-21,poloniex,3
2023-09-08,poloniex,3
2022-12-21,poloniex,3
2023-01-29,poloniex,3
2023-06-08,poloniex,3
2023-09-11,poloniex,3
2022-12-03,poloniex,3
2023-02-13,poloniex,3
2023-02-20,poloniex,3
2023-02-28,poloniex,3
2023-05-10,poloniex,3
2023-03-06,poloniex,3
2023-07-03,poloniex,3
2023-04-10,poloniex,3
2023-07-26,poloniex,3
2023-07-11,poloniex,3
2023-06-30,poloniex,3
2023-03-22,poloniex,3
2022-10-07,poloniex,3
2023-03-18,poloniex,3
2023-02-03,poloniex,3
2023-08-26,poloniex,3
2022-10-26,poloniex,3
2023-01-17,poloniex,3
2023-03-23,poloniex,3
2023-02-24,poloniex,3
2023-06-12,poloniex,3
2022-09-29,poloniex,3
2023-02-26,poloniex,3
2023-06-03,poloniex,3
2023-06-19,poloniex,3
2023-05-22,poloniex,3
2022-12-31,poloniex,3
2023-01-24,poloniex,3
2023-04-24,poloniex,3
2022-11-14,poloniex,3
2022-09-27,ChainSafe,3
2022-09-24,ChainSafe,3
2022-09-19,ChainSafe,3
2023-01-04,cake defi,3
2022-10-22,cake defi,3
2022-12-28,cake defi,3
2023-02-15,cake defi,3
2022-11-18,cake defi,3
2023-02-13,cake defi,3
2023-05-14,cake defi,3
2022-12-15,cake defi,3
2023-02-27,cake defi,3
2022-10-21,cake defi,3
2023-05-23,cake defi,3
2023-04-03,cake defi,3
2022-12-14,cake defi,3
2023-08-13,cake defi,3
2023-09-20,cake defi,3
2022-10-09,cake defi,3
2023-02-25,cake defi,3
2023-02-08,cake defi,3
2023-05-30,cake defi,3
2023-06-01,cake defi,3
2022-12-18,cake defi,3
2022-11-15,cake defi,3
2023-04-11,cake defi,3
2022-12-24,cake defi,3
2023-06-29,cake defi,3
2023-01-19,cake defi,3
2022-12-26,cake defi,3
2023-02-10,cake defi,3
2023-08-15,cake defi,3
2023-09-02,cake defi,3
2023-02-07,cake defi,3
2023-01-28,cake defi,3
2023-07-19,cake defi,3
2022-12-20,cake defi,3
2023-07-03,cake defi,3
2022-12-21,cake defi,3
2023-01-31,cake defi,3
2022-11-12,cake defi,3
2023-01-15,cake defi,3
2023-07-24,cake defi,3
2023-03-14,cake defi,3
2023-08-23,infstones,3
2023-07-01,infstones,3
2023-06-05,infstones,3
2023-03-09,teku team,3
2023-01-25,teku team,3
2023-06-02,teku team,3
2023-07-02,teku team,3
2023-07-29,teku team,3
2023-04-10,teku team,3
2022-12-14,teku team,3
2022-09-26,teku team,3
2023-02-05,teku team,3
2022-11-14,teku team,3
2022-10-03,teku team,3
2023-04-13,teku team,3
2023-02-28,teku team,3
2023-03-11,teku team,3
2023-05-24,teku team,3
2023-06-25,teku team,3
2023-05-14,teku team,3
2022-11-18,teku team,3
2023-01-03,teku team,3
2022-12-25,teku team,3
2023-01-10,teku team,3
2022-11-28,teku team,3
2023-01-20,teku team,3
2023-08-07,teku team,3
2023-06-12,teku team,3
2023-05-11,teku team,3
2023-01-07,teku team,3
2023-08-31,teku team,3
2022-09-20,teku team,3
2022-10-31,teku team,3
2022-11-16,teku team,3
2023-04-18,teku team,3
2022-10-19,teku team,3
2023-08-28,teku team,3
2022-09-30,teku team,3
2023-02-12,teku team,3
2023-06-04,teku team,3
2023-04-23,teku team,3
2022-10-24,teku team,3
2023-05-05,teku team,3
2023-07-14,teku team,3
2022-10-09,teku team,3
2022-12-04,teku team,3
2023-01-08,teku team,3
2023-02-13,teku team,3
2023-04-07,teku team,3
2023-04-30,teku team,3
2023-09-08,teku team,3
2022-12-17,teku team,3
2023-07-23,teku team,3
2023-03-03,teku team,3
2023-02-25,teku team,3
2023-09-21,Certus One,3
2022-10-05,Nethermind,3
2022-09-23,Nethermind,3
2023-09-19,SenseiNode,3
2022-09-19,prysm team,3
2022-12-04,prysm team,3
2022-10-01,prysm team,3
2023-03-18,prysm team,3
2023-02-14,prysm team,3
2023-04-09,prysm team,3
2022-10-05,prysm team,3
2023-01-18,prysm team,3
2023-04-01,prysm team,3
2023-04-20,prysm team,3
2023-04-17,prysm team,3
2023-04-10,prysm team,3
2022-09-30,prysm team,3
2022-11-21,prysm team,3
2023-01-13,prysm team,3
2023-04-08,prysm team,3
2023-02-26,prysm team,3
2023-05-28,prysm team,3
2022-12-18,prysm team,3
2022-12-22,prysm team,3
2023-02-01,prysm team,3
2023-06-23,prysm team,3
2023-07-25,prysm team,3
2022-09-29,prysm team,3
2022-12-24,prysm team,3
2023-07-09,prysm team,3
2022-11-27,prysm team,3
2022-09-21,prysm team,3
2022-11-08,prysm team,3
2022-10-29,prysm team,3
2023-05-31,prysm team,3
2023-05-01,prysm team,3
2023-02-13,prysm team,3
2023-06-03,prysm team,3
2023-07-24,prysm team,3
2022-11-26,prysm team,3
2022-12-01,prysm team,3
2023-07-22,prysm team,3
2022-10-22,prysm team,3
2023-02-21,prysm team,3
2023-01-17,prysm team,3
2023-04-16,prysm team,3
2022-12-30,prysm team,3
2023-09-03,prysm team,3
2023-04-14,prysm team,3
2023-03-11,prysm team,3
2022-09-23,prysm team,3
2023-03-15,prysm team,3
2022-12-14,prysm team,3
2023-07-10,prysm team,3
2022-09-22,prysm team,3
2022-12-10,prysm team,3
2022-09-26,prysm team,3
2022-11-18,prysm team,3
2022-10-11,prysm team,3
2023-05-26,prysm team,3
2023-04-06,prysm team,3
2022-10-31,prysm team,3
2022-09-18,prysm team,3
2023-01-31,prysm team,3
2023-09-20,Launchnodes,3
2022-09-24,Sigma Prime,3
2022-09-21,Sigma Prime,3
2022-09-20,Sigma Prime,3
2022-09-16,Sigma Prime,3
2023-04-24,nimbus team,3
2022-12-06,nimbus team,3
2022-11-16,nimbus team,3
2023-04-11,nimbus team,3
2023-05-16,nimbus team,3
2022-12-20,nimbus team,3
2023-04-21,nimbus team,3
2023-04-07,nimbus team,3
2023-06-21,nimbus team,3
2022-12-17,nimbus team,3
2023-04-29,nimbus team,3
2023-01-12,nimbus team,3
2023-05-03,nimbus team,3
2023-07-16,nimbus team,3
2023-01-26,nimbus team,3
2023-04-27,nimbus team,3
2023-06-16,nimbus team,3
2023-04-05,nimbus team,3
2022-11-08,nimbus team,3
2023-05-17,nimbus team,3
2022-09-24,nimbus team,3
2023-05-20,nimbus team,3
2023-02-14,nimbus team,3
2022-12-02,nimbus team,3
2023-01-31,nimbus team,3
2022-11-21,nimbus team,3
2023-08-11,nimbus team,3
2023-02-05,nimbus team,3
2023-09-02,nimbus team,3
2023-03-21,nimbus team,3
2023-07-01,nimbus team,3
2023-02-16,nimbus team,3
2023-02-20,nimbus team,3
2023-09-05,nimbus team,3
2022-11-28,nimbus team,3
2023-07-30,nimbus team,3
2022-11-11,nimbus team,3
2023-06-20,nimbus team,3
2023-05-09,nimbus team,3
2023-02-26,nimbus team,3
2023-02-18,nimbus team,3
2023-01-22,nimbus team,3
2023-07-20,nimbus team,3
2023-03-07,nimbus team,3
2022-11-22,nimbus team,3
2023-09-06,nimbus team,3
2022-12-27,nimbus team,3
2023-08-19,nimbus team,3
2023-05-22,nimbus team,3
2022-12-11,nimbus team,3
2022-11-24,nimbus team,3
2023-01-28,nimbus team,3
2023-02-24,nimbus team,3
2023-05-18,nimbus team,3
2023-07-11,nimbus team,3
2023-08-24,nimbus team,3
2022-09-23,nimbus team,3
2023-07-06,nimbus team,3
2022-12-28,nimbus team,3
2022-10-13,nimbus team,3
2023-05-08,nimbus team,3
2022-09-30,nimbus team,3
2023-04-16,nimbus team,3
2023-03-28,nimbus team,3
2023-09-07,nimbus team,3
2023-06-24,nimbus team,3
2022-12-21,nimbus team,3
2023-01-17,nimbus team,3
2023-02-07,nimbus team,3
2023-07-09,nimbus team,3
2023-06-02,nimbus team,3
2023-03-20,sharedstake,3
2023-01-19,sharedstake,3
2023-03-12,sharedstake,3
2022-11-29,sharedstake,3
2023-03-28,sharedstake,3
2023-03-10,sharedstake,3
2022-11-13,sharedstake,3
2023-01-11,sharedstake,3
2023-07-30,sharedstake,3
2023-02-23,sharedstake,3
2023-01-04,sharedstake,3
2023-02-27,sharedstake,3
2022-09-27,sharedstake,3
2023-06-18,sharedstake,3
2023-02-07,sharedstake,3
2023-02-01,sharedstake,3
2023-06-13,sharedstake,3
2022-11-10,sharedstake,3
2023-08-14,sharedstake,3
2023-04-07,sharedstake,3
2023-05-18,sharedstake,3
2023-06-22,sharedstake,3
2022-09-30,sharedstake,3
2023-02-15,sharedstake,3
2023-01-27,sharedstake,3
2023-09-05,sharedstake,3
2023-02-21,sharedstake,3
2022-11-20,sharedstake,3
2023-06-06,sharedstake,3
2022-12-23,sharedstake,3
2022-11-05,sharedstake,3
2022-09-26,sharedstake,3
2023-03-06,sharedstake,3
2022-12-16,sharedstake,3
2022-11-11,sharedstake,3
2022-10-03,sharedstake,3
2023-01-28,sharedstake,3
2023-05-11,sharedstake,3
2022-10-22,sharedstake,3
2023-08-17,sharedstake,3
2022-10-16,sharedstake,3
2023-06-10,sharedstake,3
2023-06-14,sharedstake,3
2023-01-06,sharedstake,3
2023-06-27,sharedstake,3
2023-03-31,sharedstake,3
2023-01-17,sharedstake,3
2023-01-16,sharedstake,3
2022-12-28,sharedstake,3
2023-05-15,sharedstake,3
2023-08-27,sharedstake,3
2023-09-04,sharedstake,3
2022-11-09,sharedstake,3
2022-11-15,sharedstake,3
2023-04-23,sharedstake,3
2022-10-13,sharedstake,3
2022-12-27,sharedstake,3
2023-07-16,sharedstake,3
2023-05-22,sharedstake,3
2023-07-13,sharedstake,3
2023-01-29,tokenpocket,3
2022-09-23,tokenpocket,3
2023-08-22,tokenpocket,3
2022-12-31,tokenpocket,3
2022-11-08,tokenpocket,3
2023-06-25,tokenpocket,3
2023-06-10,tokenpocket,3
2023-03-03,tokenpocket,3
2023-04-16,tokenpocket,3
2023-09-16,tokenpocket,3
2022-10-06,tokenpocket,3
2022-12-27,tokenpocket,3
2022-11-30,tokenpocket,3
2023-07-12,tokenpocket,3
2023-04-15,tokenpocket,3
2023-01-17,tokenpocket,3
2022-10-09,tokenpocket,3
2022-12-02,tokenpocket,3
2022-10-21,tokenpocket,3
2023-03-21,tokenpocket,3
2023-08-08,tokenpocket,3
2023-03-10,tokenpocket,3
2022-11-14,tokenpocket,3
2023-04-12,tokenpocket,3
2023-03-17,tokenpocket,3
2022-12-18,tokenpocket,3
2023-01-13,tokenpocket,3
2022-09-28,tokenpocket,3
2023-03-18,tokenpocket,3
2023-04-21,tokenpocket,3
2023-05-10,tokenpocket,3
2023-06-24,tokenpocket,3
2023-01-21,tokenpocket,3
2022-11-19,tokenpocket,3
2023-01-09,tokenpocket,3
2023-01-18,tokenpocket,3
2023-01-15,tokenpocket,3
2023-07-08,tokenpocket,3
2023-01-31,tokenpocket,3
2023-02-13,tokenpocket,3
2022-09-29,tokenpocket,3
2023-03-08,tokenpocket,3
2022-10-23,tokenpocket,3
2022-11-25,tokenpocket,3
2023-02-20,tokenpocket,3
2022-11-10,tokenpocket,3
2023-01-03,tokenpocket,3
2023-02-14,tokenpocket,3
2023-02-23,tokenpocket,3
2023-03-26,tokenpocket,3
2023-04-26,tokenpocket,3
2023-05-30,tokenpocket,3
2023-06-22,tokenpocket,3
2022-10-03,tokenpocket,3
2023-07-18,tokenpocket,3
2023-05-05,tokenpocket,3
2023-02-06,tokenpocket,3
2022-09-22,tokenpocket,3
2023-01-22,tokenpocket,3
2022-11-12,tokenpocket,3
2022-09-16,tokenpocket,3
2023-04-13,tokenpocket,3
2022-10-16,tokenpocket,3
2023-03-22,tokenpocket,3
2022-09-24,tokenpocket,3
2023-05-04,tokenpocket,3
2023-03-02,tokenpocket,3
2023-09-04,tokenpocket,3
2022-09-26,tokenpocket,3
2023-08-04,tokenpocket,3
2023-03-13,tokenpocket,3
2023-03-20,tokenpocket,3
2022-11-04,tokenpocket,3
2023-05-26,tokenpocket,3
2022-09-16,Kukis Global,3
2022-09-20,Kukis Global,3
2022-11-13,blox staking,3
2023-08-20,blox staking,3
2022-10-28,blox staking,3
2022-11-07,frax finance,3
2022-11-16,frax finance,3
2022-11-26,frax finance,3
2022-11-19,frax finance,3
2022-11-17,frax finance,3
2022-11-03,frax finance,3
2023-09-17,mintdice.com,3
2023-06-19,mintdice.com,3
2022-09-28,mintdice.com,3
2023-03-25,mintdice.com,3
2022-10-29,mintdice.com,3
2023-01-13,mintdice.com,3
2023-07-28,mintdice.com,3
2023-03-14,mintdice.com,3
2023-04-26,mintdice.com,3
2022-12-01,mintdice.com,3
2022-12-05,mintdice.com,3
2022-11-21,mintdice.com,3
2022-10-09,mintdice.com,3
2022-12-30,mintdice.com,3
2023-09-09,wex exchange,3
2023-02-23,wex exchange,3
2022-11-25,wex exchange,3
2023-06-24,wex exchange,3
2023-03-10,wex exchange,3
2023-09-01,wex exchange,3
2023-07-27,wex exchange,3
2022-12-09,wex exchange,3
2022-11-16,wex exchange,3
2023-09-18,wex exchange,3
2022-11-27,wex exchange,3
2023-06-13,wex exchange,3
2022-11-22,wex exchange,3
2023-04-20,wex exchange,3
2023-06-26,wex exchange,3
2023-01-06,wex exchange,3
2023-06-25,wex exchange,3
2023-09-04,wex exchange,3
2023-01-16,wex exchange,3
2023-08-21,wex exchange,3
2023-04-17,wex exchange,3
2023-04-27,wex exchange,3
2023-07-30,wex exchange,3
2023-07-15,wex exchange,3
2023-08-14,wex exchange,3
2023-08-18,wex exchange,3
2022-12-26,Prysmatic Labs,3
2022-12-09,Prysmatic Labs,3
2022-11-20,Prysmatic Labs,3
2022-12-05,Prysmatic Labs,3
2022-11-24,Prysmatic Labs,3
2022-12-19,Prysmatic Labs,3
2022-10-13,Prysmatic Labs,3
2022-11-16,Prysmatic Labs,3
2022-10-29,Prysmatic Labs,3
2022-10-12,Prysmatic Labs,3
2022-12-13,Prysmatic Labs,3
2022-09-16,RockLogic GmbH,3
2022-10-04,RockLogic GmbH,3
2022-12-12,everstake pool,3
2023-04-21,everstake pool,3
2023-04-22,everstake pool,3
2022-10-08,everstake pool,3
2023-08-06,everstake pool,3
2023-02-17,everstake pool,3
2023-08-21,everstake pool,3
2023-04-14,everstake pool,3
2023-06-06,everstake pool,3
2023-01-09,everstake pool,3
2023-08-17,everstake pool,3
2023-08-12,everstake pool,3
