timestamp,relay,slot
2023-02-23,manifold,14
2023-03-24,manifold,14
2023-04-19,bloxroute (regulated),14
2023-05-09,manifold,14
2023-05-10,manifold,14
2023-05-12,eden,14
2023-05-19,eden,14
2023-05-28,manifold,14
2023-06-16,bloxroute (ethical),14
2023-06-26,eden,14
2023-07-01,manifold,14
2023-08-02,bloxroute (ethical),14
2023-08-29,manifold,14
2023-01-18,manifold,13
2023-01-20,manifold,13
2023-01-25,relayooor,13
2023-01-25,aestus,13
2023-02-04,bloxroute (ethical),13
2023-02-25,relayooor,13
2023-02-25,manifold,13
2023-02-26,manifold,13
2023-03-12,manifold,13
2023-03-25,manifold,13
2023-03-26,relayooor,13
2023-03-27,relayooor,13
2023-04-01,relayooor,13
2023-04-02,manifold,13
2023-04-13,manifold,13
2023-04-19,aestus,13
2023-04-21,manifold,13
2023-04-24,bloxroute (ethical),13
2023-04-24,manifold,13
2023-04-25,bloxroute (ethical),13
2023-04-29,eden,13
2023-06-10,bloxroute (ethical),13
2023-08-04,manifold,13
2023-09-14,eden,13
2022-12-25,relayooor,12
2022-12-29,relayooor,12
2023-01-04,manifold,12
2023-01-06,manifold,12
2023-01-07,manifold,12
2023-01-08,relayooor,12
2023-01-12,manifold,12
2023-01-21,manifold,12
2023-01-26,relayooor,12
2023-01-30,bloxroute (ethical),12
2023-02-02,bloxroute (ethical),12
2023-02-06,bloxroute (ethical),12
2023-02-07,manifold,12
2023-02-15,aestus,12
2023-02-16,manifold,12
2023-03-10,manifold,12
2023-03-11,bloxroute (ethical),12
2023-03-24,relayooor,12
2023-03-29,manifold,12
2023-04-20,bloxroute (regulated),12
2023-04-20,bloxroute (ethical),12
2023-05-01,bloxroute (regulated),12
2023-05-03,bloxroute (regulated),12
2023-05-30,manifold,12
2023-06-08,bloxroute (ethical),12
2023-06-19,bloxroute (ethical),12
2023-06-20,bloxroute (ethical),12
2023-06-20,manifold,12
2023-07-11,manifold,12
2023-07-18,manifold,12
2023-07-27,manifold,12
2023-08-08,manifold,12
2023-08-30,manifold,12
2023-08-31,manifold,12
2023-09-18,eden,12
2022-09-17,blocknative,11
2022-09-21,eden,11
2023-01-02,relayooor,11
2023-01-22,aestus,11
2023-01-24,aestus,11
2023-01-29,relayooor,11
2023-02-04,manifold,11
2023-02-13,manifold,11
2023-02-19,aestus,11
2023-02-24,manifold,11
2023-02-26,relayooor,11
2023-03-02,manifold,11
2023-03-10,bloxroute (ethical),11
2023-03-19,manifold,11
2023-03-21,relayooor,11
2023-03-28,relayooor,11
2023-03-30,manifold,11
2023-04-21,bloxroute (ethical),11
2023-04-23,manifold,11
2023-04-26,manifold,11
2023-05-27,manifold,11
2023-06-10,manifold,11
2023-06-26,manifold,11
2023-07-05,manifold,11
2023-07-19,manifold,11
2023-07-27,bloxroute (ethical),11
2023-07-29,bloxroute (ethical),11
2023-08-03,bloxroute (ethical),11
2023-08-11,manifold,11
2023-09-16,eden,11
2022-12-10,relayooor,10
2023-02-09,manifold,10
2023-02-13,aestus,10
2023-03-09,manifold,10
2023-03-27,manifold,10
2023-04-19,bloxroute (ethical),10
2023-04-28,bloxroute (regulated),10
2023-04-28,manifold,10
2023-05-20,eden,10
2023-06-02,bloxroute (ethical),10
2023-06-15,manifold,10
2023-07-29,eden,10
2023-08-01,bloxroute (ethical),10
2023-08-09,manifold,10
2023-08-20,manifold,10
2023-08-23,manifold,10
2023-09-17,eden,10
2022-09-29,eden,9
2022-12-24,relayooor,9
2023-01-18,relayooor,9
2023-01-19,manifold,9
2023-02-02,manifold,9
2023-02-18,manifold,9
2023-02-19,manifold,9
2023-02-20,manifold,9
2023-02-20,aestus,9
2023-02-22,manifold,9
2023-03-03,manifold,9
2023-03-07,manifold,9
2023-03-16,manifold,9
2023-03-20,relayooor,9
2023-04-22,manifold,9
2023-04-26,bloxroute (ethical),9
2023-04-30,manifold,9
2023-05-02,bloxroute (regulated),9
2023-05-12,manifold,9
2023-05-13,manifold,9
2023-05-15,eden,9
2023-05-15,bloxroute (ethical),9
2023-05-20,bloxroute (ethical),9
2023-05-21,eden,9
2023-05-22,bloxroute (ethical),9
2023-06-05,bloxroute (ethical),9
2023-06-07,bloxroute (ethical),9
2023-06-07,manifold,9
2023-06-11,manifold,9
2023-06-16,manifold,9
2023-07-04,manifold,9
2023-08-25,manifold,9
2023-08-26,manifold,9
2023-09-17,manifold,9
2022-09-15,bloxroute (regulated),8
2022-09-21,bloxroute (regulated),8
2022-10-29,relayooor,8
2023-01-07,relayooor,8
2023-01-15,manifold,8
2023-02-11,manifold,8
2023-02-12,manifold,8
2023-02-12,aestus,8
2023-02-21,aestus,8
2023-02-27,manifold,8
2023-03-15,manifold,8
2023-03-29,relayooor,8
2023-03-30,relayooor,8
2023-03-31,relayooor,8
2023-05-04,manifold,8
2023-05-13,bloxroute (ethical),8
2023-05-18,bloxroute (ethical),8
2023-05-24,bloxroute (ethical),8
2023-05-26,bloxroute (ethical),8
2023-05-30,bloxroute (ethical),8
2023-05-31,manifold,8
2023-06-05,manifold,8
2023-06-22,manifold,8
2023-06-23,manifold,8
2023-07-01,bloxroute (ethical),8
2023-07-03,bloxroute (ethical),8
2023-07-07,bloxroute (ethical),8
2023-07-12,manifold,8
2023-07-14,bloxroute (ethical),8
2023-08-12,bloxroute (ethical),8
2023-08-14,manifold,8
2023-08-27,manifold,8
2022-09-22,eden,7
2022-09-22,bloxroute (regulated),7
2023-01-21,aestus,7
2023-01-23,aestus,7
2023-02-17,manifold,7
2023-02-28,manifold,7
2023-03-17,manifold,7
2023-03-18,manifold,7
2023-03-31,manifold,7
2023-04-30,bloxroute (ethical),7
2023-05-04,bloxroute (ethical),7
2023-05-05,manifold,7
2023-05-11,bloxroute (ethical),7
2023-05-25,bloxroute (ethical),7
2023-05-29,manifold,7
2023-06-03,manifold,7
2023-06-09,bloxroute (ethical),7
2023-06-14,bloxroute (ethical),7
2023-06-22,bloxroute (ethical),7
2023-06-23,bloxroute (ethical),7
2023-07-02,manifold,7
2023-07-03,manifold,7
2023-07-09,manifold,7
2023-07-14,manifold,7
2023-09-11,manifold,7
2022-09-15,bloxroute (ethical),6
2022-09-18,blocknative,6
2022-09-19,blocknative,6
2022-09-25,eden,6
2023-01-17,relayooor,6
2023-01-24,manifold,6
2023-01-27,aestus,6
2023-02-08,manifold,6
2023-02-14,aestus,6
2023-03-08,manifold,6
2023-03-19,relayooor,6
2023-03-21,manifold,6
2023-03-22,relayooor,6
2023-03-26,manifold,6
2023-03-28,manifold,6
2023-04-03,relayooor,6
2023-05-01,manifold,6
2023-05-02,bloxroute (ethical),6
2023-05-02,manifold,6
2023-05-03,bloxroute (ethical),6
2023-05-10,bloxroute (ethical),6
2023-05-19,bloxroute (ethical),6
2023-06-03,bloxroute (ethical),6
2023-06-06,bloxroute (ethical),6
2023-06-26,bloxroute (ethical),6
2023-06-28,bloxroute (ethical),6
2023-06-30,manifold,6
2023-07-18,bloxroute (ethical),6
2023-07-20,bloxroute (ethical),6
2023-08-07,bloxroute (ethical),6
2023-08-16,bloxroute (ethical),6
2023-08-18,manifold,6
2023-08-20,bloxroute (ethical),6
2023-08-24,manifold,6
2023-09-01,manifold,6
2023-09-10,manifold,6
2023-09-15,manifold,6
2022-09-17,eden,5
2022-09-20,manifold,5
2022-11-29,ultrasound,5
2023-01-14,manifold,5
2023-01-19,aestus,5
2023-02-01,eden,5
2023-03-04,manifold,5
2023-03-05,manifold,5
2023-03-20,manifold,5
2023-03-23,relayooor,5
2023-05-01,bloxroute (ethical),5
2023-05-06,manifold,5
2023-05-06,eden,5
2023-05-08,manifold,5
2023-05-08,bloxroute (ethical),5
2023-05-17,bloxroute (ethical),5
2023-05-23,bloxroute (ethical),5
2023-05-26,manifold,5
2023-05-27,bloxroute (ethical),5
2023-05-31,bloxroute (ethical),5
2023-06-15,bloxroute (ethical),5
2023-06-17,bloxroute (ethical),5
2023-06-24,bloxroute (ethical),5
2023-06-29,bloxroute (ethical),5
2023-07-02,bloxroute (ethical),5
2023-07-07,manifold,5
2023-07-08,bloxroute (ethical),5
2023-07-09,bloxroute (ethical),5
2023-07-10,manifold,5
2023-07-13,manifold,5
2023-07-17,bloxroute (ethical),5
2023-07-19,bloxroute (ethical),5
2023-07-25,bloxroute (ethical),5
2023-07-26,bloxroute (ethical),5
2023-08-04,bloxroute (ethical),5
2023-08-08,bloxroute (ethical),5
2023-08-10,manifold,5
2023-08-16,manifold,5
2023-08-19,bloxroute (ethical),5
2023-09-12,manifold,5
2023-09-16,manifold,5
2023-09-19,aestus,5
2022-09-15,eden,4
2022-09-18,eden,4
2022-09-23,eden,4
2022-09-26,eden,4
2022-11-26,ultrasound,4
2022-11-30,ultrasound,4
2022-12-09,aestus,4
2022-12-14,aestus,4
2023-03-11,manifold,4
2023-03-14,manifold,4
2023-03-22,manifold,4
2023-04-29,manifold,4
2023-05-07,manifold,4
2023-05-11,manifold,4
2023-05-14,bloxroute (ethical),4
2023-05-16,bloxroute (ethical),4
2023-06-12,bloxroute (ethical),4
2023-06-25,bloxroute (ethical),4
2023-06-27,manifold,4
2023-06-30,bloxroute (ethical),4
2023-07-08,manifold,4
2023-07-11,bloxroute (ethical),4
2023-07-12,bloxroute (ethical),4
2023-07-13,bloxroute (ethical),4
2023-07-16,bloxroute (ethical),4
2023-07-21,bloxroute (ethical),4
2023-07-22,bloxroute (ethical),4
2023-08-05,bloxroute (ethical),4
2023-08-17,bloxroute (ethical),4
2023-08-19,manifold,4
2023-09-18,manifold,4
2022-09-16,blocknative,3
2022-09-20,eden,3
2022-09-24,eden,3
2022-09-28,eden,3
2022-10-27,relayooor,3
2022-12-12,aestus,3
2022-12-13,aestus,3
2023-01-26,aestus,3
2023-02-18,aestus,3
2023-03-01,manifold,3
2023-03-06,manifold,3
2023-04-18,bloxroute (ethical),3
2023-05-06,bloxroute (ethical),3
2023-05-12,bloxroute (ethical),3
2023-05-17,eden,3
2023-05-28,bloxroute (ethical),3
2023-06-02,manifold,3
2023-06-27,bloxroute (ethical),3
2023-07-04,bloxroute (ethical),3
2023-07-06,manifold,3
2023-07-15,bloxroute (ethical),3
2023-07-17,manifold,3
2023-07-23,bloxroute (ethical),3
2023-07-24,bloxroute (ethical),3
2023-08-13,bloxroute (ethical),3
2022-11-28,ultrasound,2
2022-11-30,agnostic Gnosis,2
2022-12-08,aestus,2
2022-12-10,aestus,2
2022-12-11,aestus,2
2022-12-15,aestus,2
2022-12-16,aestus,2
2022-12-21,aestus,2
2023-01-05,aestus,2
2023-01-18,aestus,2
2023-01-29,aestus,2
2023-01-31,aestus,2
2023-02-01,aestus,2
2023-02-05,aestus,2
2023-02-09,aestus,2
2023-02-11,aestus,2
2023-02-16,aestus,2
2023-02-17,aestus,2
2023-05-05,bloxroute (ethical),2
2023-05-09,bloxroute (ethical),2
2023-05-18,eden,2
2023-06-06,manifold,2
2023-06-28,manifold,2
2023-06-29,manifold,2
2023-07-05,bloxroute (ethical),2
2023-07-06,bloxroute (ethical),2
2023-08-09,bloxroute (ethical),2
2023-08-21,manifold,2
2023-09-13,manifold,2
2022-09-16,eden,1
2022-09-18,manifold,1
2022-09-19,manifold,1
2022-09-19,eden,1
2022-11-25,ultrasound,1
2022-11-27,ultrasound,1
2022-11-29,agnostic Gnosis,1
2022-12-31,aestus,1
2023-01-01,aestus,1
2023-01-06,aestus,1
2023-01-11,aestus,1
2023-02-02,aestus,1
2023-02-06,aestus,1
2023-02-08,aestus,1
2023-02-10,aestus,1
2023-04-28,bloxroute (ethical),1
2023-05-16,eden,1
2023-05-29,bloxroute (ethical),1
2023-06-13,bloxroute (ethical),1
2023-06-21,bloxroute (ethical),1
2023-07-10,bloxroute (ethical),1
2023-08-06,bloxroute (ethical),1
2023-08-10,bloxroute (ethical),1
2023-08-14,bloxroute (ethical),1
2023-08-15,bloxroute (ethical),1
2023-08-18,bloxroute (ethical),1
2023-08-21,bloxroute (ethical),1
